surface_m2,nb_pieces,age_annees,distance_centre_km,price
104.6,4.0,49.0,18.3,262555.0
71.2,4.0,59.4,2.64,211349.0
134.2,,59.2,14.22,371586.0
56.0,2.0,97.2,,90955.0
86.3,4.0,46.0,16.31,233385.0
95.5,4.0,36.8,20.54,234356.0
32.1,1.0,24.4,14.6,64699.0
59.0,3.0,,16.58,102833.0
44.8,,85.6,,99558.0
33.9,1.0,67.5,22.18,38314.0
128.5,5.0,44.4,15.32,350103.0
78.3,4.0,53.1,20.1,209770.0
85.1,4.0,39.8,17.94,206087.0
66.0,3.0,93.6,25.81,128657.0
141.1,5.0,88.2,19.7,354305.0
48.9,2.0,,,91047.0
64.9,2.0,92.8,25.25,89098.0
76.4,3.0,54.2,11.85,204436.0
39.5,2.0,43.3,,64185.0
183.6,9.0,48.0,15.09,517247.0
95.8,4.0,68.1,13.6,249345.0
55.5,,1.2,25.72,125448.0
62.0,2.0,26.0,,105765.0
41.2,1.0,7.9,5.83,110911.0
37.7,1.0,90.0,4.89,82836.0
42.7,,95.8,5.2,113144.0
214.8,9.0,88.9,10.39,617141.0
67.7,3.0,28.4,3.29,200709.0
175.3,8.0,6.3,13.42,512886.0
55.9,3.0,,26.42,92126.0
87.9,4.0,64.9,20.67,187638.0
104.1,,46.5,20.27,239485.0
114.3,,11.3,,292160.0
79.0,3.0,57.6,,191969.0
120.7,5.0,,7.61,367069.0
23.0,,68.5,3.18,49417.0
57.9,3.0,2.8,29.87,115575.0
76.6,4.0,42.5,23.0,164510.0
24.0,1.0,72.9,8.24,11847.0
55.5,3.0,19.4,,134043.0
81.5,3.0,78.8,,152979.0
53.2,3.0,2.5,4.38,171877.0
125.8,6.0,63.8,21.5,316518.0
85.0,3.0,56.7,21.76,193111.0
125.9,5.0,73.5,,337850.0
56.6,3.0,72.4,,149476.0
74.5,3.0,80.3,29.01,138824.0
178.7,9.0,4.0,6.24,527297.0
34.3,2.0,11.7,6.88,93373.0
,2.0,72.9,4.03,164091.0
88.0,5.0,21.2,22.64,226769.0
73.3,3.0,90.9,6.94,192653.0
61.8,,,10.0,145499.0
48.4,2.0,67.6,26.65,60257.0
138.0,5.0,83.3,22.06,319888.0
55.6,3.0,87.4,7.63,120821.0
85.0,3.0,14.0,0.17,261456.0
97.9,5.0,24.7,13.0,288746.0
50.3,3.0,96.9,,533568.0
123.1,5.0,92.0,15.94,314052.0
35.8,2.0,70.5,,48891.0
86.2,3.0,,11.13,216716.0
124.3,,92.0,,324377.0
72.7,4.0,27.5,,223295.0
40.9,3.0,94.8,1.36,110766.0
194.4,8.0,,0.84,607860.0
69.6,3.0,,4.65,192197.0
44.2,2.0,92.8,,68069.0
104.1,5.0,14.5,7.47,327384.0
60.9,,45.6,,168310.0
61.1,2.0,44.8,0.11,207494.0
68.6,4.0,69.4,11.28,161616.0
47.9,2.0,73.4,26.89,50445.0
123.7,5.0,24.8,19.3,321261.0
86.0,3.0,62.7,1.34,251641.0
87.6,4.0,45.8,14.1,252231.0
67.2,3.0,41.2,22.33,145355.0
59.4,4.0,,,157941.0
63.8,4.0,4.7,10.08,208231.0
71.4,3.0,43.4,16.27,170426.0
79.8,3.0,98.7,22.56,152543.0
98.7,5.0,20.5,0.86,296916.0
117.9,,38.1,,346157.0
129.0,6.0,10.6,9.58,367229.0
79.2,4.0,,5.22,211559.0
107.3,5.0,23.4,,312713.0
41.6,1.0,82.0,,95728.0
26.2,1.0,64.8,,28746.0
26.9,1.0,87.0,0.42,63423.0
82.8,3.0,54.9,,157383.0
84.1,4.0,65.4,2.18,257080.0
79.5,3.0,38.9,,153924.0
90.0,3.0,48.5,14.32,226598.0
134.7,5.0,79.4,,366867.0
75.2,3.0,,19.61,178169.0
70.7,2.0,,4.22,215348.0
40.8,2.0,39.6,,126866.0
59.8,2.0,50.1,14.98,109075.0
48.2,,,,153136.0
60.7,2.0,94.1,18.05,108659.0
60.7,2.0,94.7,,64173.0
199.0,10.0,12.9,,625228.0
55.2,3.0,82.5,9.86,127213.0
54.2,3.0,42.4,,88608.0
78.1,3.0,35.0,29.1,165855.0
71.5,3.0,72.5,20.09,150264.0
43.3,1.0,,,80781.0
8.1,4.0,77.3,29.93,216691.0
137.5,5.0,,24.0,352095.0
76.1,4.0,,8.08,233815.0
62.7,3.0,41.5,6.46,195631.0
88.4,4.0,17.7,1.96,272183.0
102.2,5.0,27.0,11.44,293994.0
138.0,6.0,77.8,16.12,370058.0
47.6,2.0,,20.04,72831.0
92.2,4.0,78.6,1.24,249050.0
19.9,1.0,38.6,6.29,31427.0
97.7,4.0,5.5,13.84,278117.0
56.8,2.0,,28.28,58036.0
42.4,,0.2,,76129.0
39.0,1.0,86.4,13.91,75978.0
30.3,,,18.94,13907.0
108.7,5.0,47.5,,322517.0
138.5,6.0,92.3,13.17,358178.0
46.3,3.0,,29.45,81252.0
55.1,2.0,5.1,16.22,146644.0
100.3,4.0,44.4,,269692.0
55.2,1.0,25.5,29.72,72261.0
45.3,2.0,,20.75,71259.0
40.0,2.0,54.9,27.91,24179.0
81.2,3.0,28.2,13.18,213134.0
44.1,3.0,88.1,27.84,51124.0
85.8,4.0,26.1,21.01,212553.0
63.6,,9.2,,134034.0
47.1,3.0,,19.66,72031.0
96.7,4.0,46.7,27.92,215892.0
72.4,3.0,9.2,,193694.0
81.5,3.0,,17.29,180959.0
75.8,4.0,91.1,,218104.0
34.0,1.0,1.1,3.63,120523.0
89.9,,,10.72,240902.0
181.1,,85.5,18.83,497560.0
135.7,8.0,23.2,20.77,375281.0
80.1,4.0,85.7,1.77,238518.0
125.7,6.0,41.5,5.4,364057.0
51.6,2.0,83.4,18.72,71310.0
51.0,1.0,64.1,16.53,84713.0
41.1,2.0,,12.67,70674.0
57.5,,62.9,,99649.0
87.2,3.0,,3.42,290519.0
85.4,,33.9,0.14,280511.0
91.1,,41.3,4.92,270313.0
60.7,3.0,41.1,2.07,188448.0
64.7,3.0,,29.68,100608.0
,6.0,81.4,28.06,288249.0
43.0,3.0,,5.51,119904.0
72.8,4.0,34.5,5.59,226000.0
26.1,2.0,97.3,22.29,25059.0
80.6,4.0,37.6,,235449.0
40.1,1.0,,29.26,25033.0
45.0,1.0,71.6,29.73,32896.0
46.8,2.0,72.6,,72466.0
,1.0,,,62823.0
101.4,5.0,55.6,0.39,297101.0
50.8,3.0,30.9,8.35,151089.0
78.0,4.0,23.8,16.15,195270.0
92.4,4.0,94.5,4.9,252515.0
94.1,5.0,41.5,1.1,304513.0
107.2,5.0,78.7,13.55,254394.0
43.1,1.0,25.0,11.66,88772.0
75.6,3.0,78.0,,194899.0
29.9,2.0,88.1,4.83,54394.0
140.1,6.0,18.1,10.96,422990.0
90.9,4.0,62.2,,209203.0
81.7,4.0,9.3,27.51,201162.0
60.0,2.0,82.9,7.13,143201.0
143.1,6.0,50.1,28.03,351858.0
59.5,3.0,92.7,,157905.0
69.4,2.0,,12.49,183765.0
51.6,,,10.55,123122.0
145.5,7.0,,28.55,360240.0
47.7,,41.7,11.03,121794.0
164.0,8.0,98.9,15.43,439478.0
31.4,2.0,88.1,19.62,16550.0
79.2,,94.0,13.6,173675.0
40.7,1.0,34.1,,68844.0
70.6,3.0,81.0,,172190.0
46.7,1.0,4.2,5.55,135525.0
23.2,1.0,78.2,26.94,8000.0
50.8,1.0,8.0,,162469.0
132.2,,22.6,,334306.0
91.1,4.0,,26.48,178574.0
68.7,3.0,52.6,15.31,161679.0
99.7,4.0,91.8,13.75,245397.0
74.5,3.0,22.6,18.12,180572.0
8.0,,46.2,19.83,291574.0
82.4,4.0,84.1,,185871.0
106.4,5.0,76.6,20.68,251980.0
59.3,2.0,25.9,8.01,175819.0
78.7,3.0,54.4,22.13,162054.0
73.3,,47.2,23.59,139214.0
59.1,3.0,72.2,4.29,158868.0
108.0,5.0,51.8,,324178.0
82.1,4.0,14.7,16.41,219839.0
113.8,6.0,77.8,17.32,280997.0
31.8,2.0,17.7,28.23,36954.0
70.9,5.0,,29.63,171073.0
112.7,5.0,83.0,26.2,242954.0
123.2,5.0,,1.27,370155.0
70.9,4.0,19.4,20.86,177781.0
57.5,1.0,65.8,18.43,92722.0
,5.0,98.2,24.86,246854.0
25.2,1.0,56.5,2.66,59094.0
,3.0,,,159896.0
72.8,4.0,,15.86,186656.0
50.2,1.0,,26.76,65922.0
,6.0,24.8,1.96,396799.0
65.5,3.0,93.2,,194430.0
75.1,3.0,,,191854.0
65.8,,54.5,14.99,142963.0
83.1,3.0,53.2,8.28,218789.0
28.4,2.0,87.9,7.1,32779.0
85.9,4.0,64.0,22.71,194409.0
38.9,2.0,43.5,10.9,101326.0
76.7,3.0,,0.2,215216.0
,3.0,18.0,21.03,123247.0
70.3,3.0,25.8,3.84,220254.0
137.7,6.0,94.7,6.74,380315.0
47.8,3.0,,,147798.0
78.6,4.0,96.7,19.58,136755.0
46.9,,57.8,,74791.0
53.2,2.0,4.7,7.15,148842.0
26.9,1.0,53.0,17.76,22154.0
49.5,2.0,28.5,,80268.0
64.1,3.0,78.9,26.26,98272.0
72.5,4.0,17.4,6.76,216490.0
52.7,2.0,92.6,16.31,88463.0
42.7,2.0,84.4,26.26,38284.0
47.1,2.0,31.7,3.11,119418.0
164.1,7.0,68.1,,433447.0
70.6,4.0,83.0,1.4,199278.0
44.0,1.0,21.6,20.37,97542.0
29.4,1.0,68.5,16.57,32267.0
42.1,2.0,,26.23,72088.0
74.3,,,26.44,133473.0
129.2,5.0,65.8,9.55,372361.0
67.0,3.0,0.4,5.84,201108.0
59.1,3.0,58.3,13.1,150085.0
90.2,4.0,49.7,,274938.0
62.4,4.0,37.2,3.3,183081.0
126.1,6.0,64.5,19.0,330066.0
103.8,,41.7,20.71,249319.0
87.9,,17.4,,253902.0
162.1,8.0,9.4,9.86,473616.0
896.9,3.0,93.6,29.03,125956.0
116.7,6.0,44.3,,344296.0
88.6,4.0,17.1,5.47,261379.0
36.8,1.0,,,26968.0
47.2,2.0,,,97853.0
47.5,2.0,23.6,,82253.0
49.6,,,,59455.0
88.6,3.0,73.7,,215220.0
104.7,5.0,,6.24,306771.0
131.4,6.0,27.2,18.17,363096.0
53.9,,15.5,,117184.0
70.7,4.0,83.3,4.05,203960.0
85.3,4.0,22.6,5.96,242898.0
88.9,5.0,70.6,3.37,264282.0
58.1,3.0,,7.22,152581.0
64.7,3.0,38.5,0.48,199268.0
187.6,9.0,10.7,0.01,618560.0
65.8,3.0,,,128037.0
94.2,5.0,13.6,29.25,207466.0
45.1,2.0,16.2,26.55,78571.0
99.0,4.0,,24.52,216827.0
77.0,5.0,41.5,27.6,160868.0
61.2,,34.4,23.55,126083.0
101.6,4.0,37.6,17.32,251161.0
103.9,4.0,19.4,15.91,285057.0
59.4,2.0,46.7,,159745.0
117.1,5.0,,16.02,336151.0
119.9,5.0,8.6,29.76,277860.0
37.5,1.0,,17.54,35309.0
44.6,3.0,,,110348.0
81.7,4.0,65.5,,157813.0
150.6,7.0,,,410195.0
55.0,3.0,63.0,,118986.0
38.2,3.0,90.2,2.61,73594.0
92.7,5.0,27.6,3.17,280508.0
56.6,3.0,35.2,,147176.0
177.1,9.0,,,478842.0
143.7,6.0,47.3,,423786.0
76.4,3.0,,19.33,161300.0
53.9,2.0,41.6,9.79,144659.0
42.5,2.0,50.8,1.4,127905.0
63.2,3.0,50.3,16.6,151616.0
55.6,2.0,21.5,22.72,105089.0
40.2,2.0,7.2,3.75,117950.0
25.8,1.0,0.1,29.21,9695.0
102.9,4.0,42.0,6.32,319755.0
107.6,4.0,,6.94,326453.0
36.1,2.0,29.3,24.95,66262.0
49.0,,58.2,11.94,158974.0
124.5,6.0,54.4,7.72,349135.0
41.9,2.0,92.4,5.86,106336.0
163.7,6.0,84.0,,432207.0
27.5,1.0,22.2,8.28,63913.0
7.7,3.0,14.6,11.34,210275.0
106.8,4.0,3.9,,276567.0
88.4,4.0,,6.41,244876.0
100.5,3.0,71.7,20.06,230770.0
60.8,3.0,37.1,,75399.0
116.0,5.0,94.6,27.29,248788.0
70.2,3.0,41.6,,161269.0
66.8,,13.2,19.9,155617.0
51.7,1.0,12.0,,104123.0
269.5,12.0,,23.0,763069.0
79.4,,,,215890.0
47.9,3.0,,4.5,108235.0
71.1,3.0,93.5,2.33,181041.0
62.3,3.0,7.8,23.97,133831.0
59.6,2.0,57.9,6.19,131504.0
76.1,3.0,40.1,4.42,220575.0
87.7,5.0,68.8,15.43,219513.0
103.8,,61.7,16.65,257884.0
98.2,4.0,,3.32,279872.0
129.2,6.0,90.0,13.55,350703.0
73.8,4.0,15.0,18.47,189051.0
60.9,3.0,61.1,16.95,142687.0
132.1,6.0,36.7,26.92,331282.0
106.5,4.0,40.0,29.16,233285.0
87.9,4.0,26.9,1.94,281777.0
61.0,2.0,16.2,,180542.0
37.3,2.0,55.6,28.16,8000.0
137.2,7.0,5.4,13.05,398580.0
44.3,2.0,79.5,23.31,66467.0
41.4,3.0,76.2,,64008.0
67.4,2.0,,,112048.0
,3.0,63.1,,152196.0
48.0,2.0,24.4,21.63,99539.0
127.4,6.0,85.7,,321191.0
63.7,1.0,10.8,28.98,115460.0
76.6,3.0,29.1,1.49,263968.0
51.2,3.0,48.7,,82005.0
71.7,4.0,,7.23,215626.0
115.9,6.0,24.1,16.87,325562.0
120.0,5.0,91.1,,266972.0
100.3,,68.1,20.05,214913.0
134.7,7.0,30.7,28.39,330090.0
86.6,4.0,12.1,1.6,272716.0
42.6,2.0,10.6,26.45,61938.0
48.5,,9.8,2.94,154748.0
95.2,4.0,50.4,16.85,238947.0
81.2,5.0,,29.71,160891.0
59.3,,74.3,13.41,135744.0
61.0,3.0,0.3,14.35,191504.0
60.0,3.0,,23.42,146123.0
141.5,7.0,14.3,11.27,427086.0
82.1,4.0,34.2,11.54,221503.0
57.7,2.0,,21.08,122373.0
61.4,4.0,97.4,11.94,135183.0
29.1,2.0,4.8,28.07,18811.0
92.4,4.0,62.1,17.61,221353.0
74.6,3.0,,16.77,172008.0
117.8,,91.9,10.81,310484.0
,6.0,34.3,6.16,445561.0
74.5,4.0,82.6,,173342.0
50.8,1.0,,6.74,131240.0
64.9,2.0,91.6,27.3,79341.0
100.8,4.0,97.2,14.74,234493.0
23.2,1.0,4.9,20.48,48545.0
46.2,2.0,70.0,0.92,136573.0
80.8,3.0,66.3,,223381.0
42.5,3.0,80.1,23.63,39422.0
88.7,4.0,50.5,,239076.0
57.3,3.0,,8.91,172019.0
62.1,3.0,60.7,3.04,178041.0
50.6,2.0,43.5,26.11,78724.0
61.5,3.0,77.0,20.36,138471.0
72.9,4.0,2.0,23.46,174828.0
47.7,3.0,64.5,,105278.0
117.4,,2.6,,361863.0
76.1,3.0,30.4,1.69,219345.0
49.8,1.0,18.9,26.94,83663.0
146.5,7.0,,12.17,413664.0
102.4,5.0,,5.66,297737.0
59.3,3.0,,27.74,94779.0
39.6,1.0,44.2,25.74,31274.0
117.2,5.0,88.1,,290273.0
100.0,5.0,54.6,26.54,208462.0
49.4,2.0,50.4,28.06,53219.0
52.2,3.0,46.6,4.24,143140.0
67.3,3.0,72.1,19.38,141005.0
128.5,6.0,52.0,21.62,338030.0
109.8,3.0,,5.71,326579.0
96.9,5.0,78.0,24.38,215886.0
124.6,7.0,30.3,18.67,319749.0
120.9,6.0,10.0,16.28,360351.0
89.7,4.0,46.3,28.29,193419.0
114.0,5.0,85.1,21.17,243961.0
47.1,1.0,42.8,21.16,83474.0
50.5,3.0,58.2,6.44,132937.0
52.6,2.0,61.2,,137872.0
65.1,3.0,81.4,,143167.0
29.6,2.0,17.8,,87483.0
112.1,5.0,46.4,,265534.0
84.0,4.0,,15.45,230371.0
78.7,4.0,79.6,7.02,209257.0
115.8,5.0,91.0,28.82,247676.0
93.9,5.0,12.5,13.01,291479.0
57.6,3.0,,20.86,145412.0
50.2,3.0,91.5,18.55,97151.0
66.4,3.0,60.5,22.96,123649.0
80.2,4.0,38.7,15.09,216863.0
129.9,7.0,80.5,27.41,314722.0
52.7,2.0,22.1,21.13,101963.0
86.7,4.0,89.5,,249785.0
32.6,3.0,14.6,,40604.0
128.2,6.0,62.0,,381885.0
58.5,3.0,38.6,,117919.0
84.3,5.0,6.1,29.34,197731.0
52.5,2.0,15.5,14.11,141742.0
48.0,2.0,25.0,23.57,74918.0
87.0,4.0,43.9,0.61,273566.0
126.9,6.0,,17.97,353870.0
112.4,4.0,22.5,5.28,340414.0
75.0,4.0,31.0,24.49,193349.0
157.8,8.0,,2.19,482071.0
89.9,3.0,89.9,,223379.0
141.4,6.0,37.8,15.77,409263.0
25.9,1.0,2.6,,67315.0
50.6,3.0,64.3,1.66,137505.0
52.3,2.0,66.6,28.96,45250.0
88.4,5.0,71.1,27.63,197122.0
86.9,4.0,,9.47,227140.0
94.7,4.0,87.5,17.7,223270.0
96.6,4.0,18.4,12.45,267559.0
133.4,6.0,0.5,7.18,379018.0
111.4,5.0,91.8,,263997.0
131.7,7.0,25.0,20.08,346382.0
69.2,4.0,26.7,14.43,188445.0
61.7,3.0,13.1,,153787.0
88.1,4.0,43.0,6.7,272912.0
102.3,5.0,36.7,,309237.0
54.7,2.0,84.3,10.53,109062.0
110.0,5.0,24.1,7.08,318862.0
105.1,5.0,,21.71,266301.0
76.7,,29.5,19.88,170320.0
47.0,3.0,94.9,3.62,123025.0
63.4,2.0,1.5,,163620.0
77.5,4.0,65.1,,166474.0
105.7,6.0,14.1,,357489.0
134.2,,11.3,17.39,393344.0
30.6,1.0,90.4,,8000.0
125.2,6.0,91.5,13.25,329451.0
51.0,2.0,21.6,28.77,77216.0
148.4,6.0,,16.85,398802.0
102.3,5.0,40.1,,259569.0
55.0,2.0,,2.25,140097.0
68.7,3.0,9.2,,205861.0
58.1,,8.1,7.98,172137.0
45.9,3.0,67.3,21.03,75414.0
154.2,8.0,76.7,15.91,437822.0
37.6,1.0,80.6,2.59,70855.0
42.5,,,9.07,110110.0
146.8,6.0,1.0,14.05,416948.0
45.0,3.0,2.2,,95823.0
109.8,5.0,17.9,,270743.0
59.2,2.0,56.1,22.69,100195.0
91.1,,32.4,,286441.0
45.1,2.0,37.1,,96854.0
91.8,4.0,91.5,,182116.0
59.9,2.0,19.3,24.19,111719.0
54.3,2.0,54.8,17.92,80496.0
38.0,1.0,79.4,,45234.0
132.9,7.0,10.2,26.68,355967.0
55.9,3.0,28.8,9.35,170039.0
88.0,4.0,57.5,,245559.0
114.4,5.0,63.5,,342402.0
62.4,3.0,32.5,,174748.0
39.3,2.0,27.6,27.41,65897.0
78.0,4.0,7.7,5.06,221704.0
44.0,2.0,10.1,5.17,153806.0
92.0,5.0,61.0,18.18,215405.0
87.0,,72.1,,194350.0
50.8,3.0,,15.72,123019.0
85.3,4.0,59.4,,188651.0
124.3,5.0,96.1,28.87,283139.0
80.8,4.0,90.0,,149892.0
58.9,3.0,36.3,5.07,173420.0
53.4,,79.7,25.97,74038.0
85.7,4.0,6.7,11.09,243489.0
250.3,11.0,41.4,8.78,749137.0
84.3,4.0,5.0,,195355.0
49.6,3.0,51.4,11.0,121726.0
,2.0,14.6,17.81,65499.0
66.7,2.0,,17.79,130211.0
24.1,1.0,,0.5,80312.0
92.5,5.0,38.1,,289973.0
37.3,3.0,2.6,,72381.0
46.3,3.0,23.6,23.07,84049.0
50.0,2.0,62.9,5.34,131063.0
761.2,4.0,78.4,21.61,180129.0
53.9,2.0,91.1,,52355.0
84.1,4.0,67.5,29.33,180500.0
165.6,6.0,,,443411.0
63.4,2.0,41.1,17.58,137096.0
102.9,4.0,34.1,,269711.0
,,74.3,,147890.0
63.5,3.0,42.3,3.91,192736.0
41.8,1.0,73.2,10.71,75127.0
74.6,3.0,5.1,,189620.0
56.2,2.0,80.1,27.06,61949.0
90.6,,57.0,,176829.0
66.9,2.0,82.4,8.64,168560.0
99.5,5.0,28.6,24.8,242890.0
28.4,1.0,51.9,21.78,8312.0
56.3,2.0,69.3,9.4,138060.0
108.4,5.0,62.0,22.18,263241.0
77.7,4.0,99.3,5.52,200337.0
51.2,1.0,83.3,,75692.0
107.7,4.0,94.4,26.23,223821.0
108.8,4.0,81.6,,231097.0
133.3,,,23.4,309372.0
81.7,3.0,30.3,10.62,216314.0
55.0,3.0,66.3,13.47,122115.0
86.8,4.0,69.7,19.21,210071.0
68.6,2.0,42.6,19.05,158119.0
48.1,,,27.4,41645.0
103.5,5.0,53.3,18.56,258789.0
44.4,3.0,46.8,,114360.0
56.1,3.0,1.7,11.47,166331.0
73.6,3.0,1.0,22.12,160463.0
78.3,3.0,52.0,1.84,224568.0
54.6,2.0,12.3,28.87,80921.0
149.1,6.0,68.2,16.34,408245.0
77.3,3.0,65.8,19.42,185051.0
42.3,3.0,79.9,20.06,64473.0
70.5,2.0,99.7,4.48,169272.0
39.6,2.0,78.0,6.6,85514.0
63.0,3.0,75.5,,141793.0
37.1,2.0,3.5,27.22,57562.0
100.6,4.0,55.1,5.09,289436.0
80.9,3.0,94.9,9.7,200633.0
88.3,4.0,48.2,15.67,211887.0
,2.0,97.3,,84142.0
48.6,4.0,25.7,7.8,127228.0
34.8,2.0,21.3,6.02,107729.0
,4.0,91.1,,148441.0
76.1,3.0,,27.5,150618.0
40.3,3.0,62.6,25.34,46754.0
84.8,4.0,99.9,1.87,236584.0
67.9,2.0,95.6,,93569.0
53.4,2.0,,,165453.0
96.1,4.0,69.1,27.21,185553.0
54.3,3.0,98.7,16.71,100383.0
69.4,4.0,25.0,3.72,214676.0
84.1,3.0,,12.24,241919.0
55.3,1.0,7.0,1.27,165808.0
53.3,3.0,57.6,21.72,96606.0
44.1,2.0,86.4,,93720.0
53.6,3.0,32.4,23.89,109636.0
75.8,4.0,28.9,17.02,192122.0
,3.0,1.6,,168266.0
96.5,4.0,79.3,23.51,216841.0
54.9,3.0,55.4,0.34,157503.0
70.4,,95.5,19.86,116187.0
61.0,3.0,30.2,8.98,187905.0
51.1,3.0,25.6,0.91,174042.0
47.7,2.0,77.9,17.75,94308.0
46.1,2.0,97.4,26.74,36555.0
59.4,2.0,66.0,10.24,161422.0
101.2,5.0,17.1,3.46,311516.0
70.2,3.0,72.5,,158984.0
165.0,7.0,,29.22,395115.0
30.2,,8.1,26.34,46995.0
57.8,2.0,,22.47,122468.0
74.3,3.0,35.7,,189656.0
85.7,4.0,72.0,21.07,197463.0
70.1,3.0,19.7,27.59,137585.0
58.7,3.0,13.1,26.94,89471.0
71.9,,,,194102.0
99.4,5.0,40.1,,307348.0
53.8,3.0,0.8,4.17,173684.0
48.1,2.0,21.0,,80400.0
27.3,1.0,17.3,18.55,37590.0
78.0,3.0,,,193321.0
87.8,5.0,45.8,10.36,251882.0
128.4,5.0,69.2,10.15,352354.0
53.9,2.0,80.3,,92834.0
82.9,3.0,53.8,7.08,232797.0
62.9,4.0,96.9,10.5,115092.0
40.2,1.0,69.2,,69556.0
181.8,9.0,68.7,,500084.0
71.4,,,,163618.0
107.7,5.0,60.1,4.38,314329.0
47.3,2.0,62.0,24.55,68470.0
35.3,1.0,29.1,26.04,24053.0
107.7,4.0,6.2,28.4,260166.0
126.8,6.0,15.0,,366800.0
164.4,7.0,93.4,19.23,404446.0
102.9,5.0,53.5,,263283.0
171.7,8.0,65.1,,467232.0
104.6,5.0,66.4,23.5,246105.0
61.3,3.0,53.1,10.49,153283.0
73.5,2.0,,19.83,164561.0
42.8,3.0,91.6,,80113.0
90.3,4.0,64.6,1.89,269331.0
80.1,4.0,58.5,,162628.0
149.7,6.0,83.3,29.79,341590.0
111.3,,42.8,,284773.0
64.3,2.0,90.4,20.66,85105.0
68.4,3.0,25.3,,172930.0
44.8,2.0,69.3,8.48,80811.0
51.8,3.0,55.8,3.95,146416.0
39.0,2.0,12.9,6.01,103464.0
45.1,3.0,25.4,17.25,81303.0
46.9,1.0,23.3,24.74,47964.0
49.2,1.0,,,75934.0
52.8,2.0,53.4,,72461.0
66.3,3.0,60.7,3.92,196258.0
26.3,1.0,25.3,27.56,8000.0
45.0,2.0,75.0,,81783.0
77.3,3.0,29.0,,176215.0
64.0,3.0,20.1,,121386.0
96.9,4.0,47.4,15.39,256261.0
63.9,3.0,51.7,1.79,194406.0
40.4,2.0,23.4,1.55,109421.0
67.5,2.0,10.1,13.29,171658.0
46.9,1.0,65.5,7.94,98828.0
60.2,,65.5,2.38,163166.0
56.3,,44.0,15.57,141461.0
50.5,,,,105809.0
92.6,,65.8,23.9,194937.0
89.0,4.0,25.1,4.24,273491.0
81.9,3.0,31.4,,186143.0
27.0,1.0,22.4,11.55,40902.0
52.8,,,10.39,89372.0
93.6,5.0,54.0,2.93,268724.0
50.7,2.0,89.8,19.64,85888.0
58.3,2.0,24.8,,178293.0
94.8,5.0,4.8,24.2,234718.0
37.6,2.0,,,110928.0
152.4,7.0,,16.79,421408.0
52.0,3.0,31.8,,89089.0
78.3,3.0,37.5,17.19,182781.0
129.8,5.0,68.2,22.69,315659.0
33.0,1.0,16.1,,101508.0
88.3,5.0,91.3,14.06,216145.0
49.2,3.0,69.4,,98954.0
46.5,2.0,35.0,15.34,103439.0
81.8,4.0,57.6,7.17,219819.0
121.0,5.0,41.6,,350250.0
105.4,5.0,25.4,20.74,269835.0
95.7,4.0,80.7,22.67,228549.0
62.1,2.0,38.8,,119116.0
90.9,3.0,39.5,22.28,213387.0
60.8,2.0,98.2,26.65,95669.0
,4.0,,,198923.0
100.5,4.0,,12.26,280779.0
42.7,2.0,1.3,4.56,156028.0
49.6,2.0,6.3,13.14,135519.0
21.2,1.0,84.3,,39068.0
85.7,3.0,,25.38,163977.0
74.9,,82.5,7.79,191702.0
59.4,1.0,,27.6,64208.0
46.6,2.0,61.3,9.38,109088.0
34.4,2.0,16.2,,53468.0
80.2,4.0,52.0,0.75,237206.0
56.2,2.0,,28.2,58828.0
71.6,3.0,,3.58,200193.0
52.3,3.0,8.1,14.99,127257.0
81.4,4.0,53.3,9.77,225785.0
29.4,1.0,6.0,12.33,71951.0
69.2,4.0,51.9,27.96,111523.0
70.8,4.0,54.3,11.6,188915.0
165.7,,21.8,,439394.0
95.8,3.0,8.8,22.91,247076.0
76.5,3.0,27.2,,242262.0
218.8,10.0,59.3,,596113.0
64.2,2.0,96.0,,130275.0
41.6,,72.1,,83607.0
93.1,4.0,31.0,23.09,223795.0
74.6,3.0,74.4,23.43,164616.0
51.8,1.0,81.0,11.82,87746.0
298.5,12.0,51.0,14.67,862117.0
88.0,,63.2,12.3,220694.0
18.3,1.0,20.1,20.5,21120.0
59.9,3.0,81.6,7.62,154090.0
68.5,2.0,38.0,29.26,120810.0
38.2,2.0,29.8,0.81,100821.0
74.8,2.0,,22.56,179106.0
94.1,4.0,11.5,17.96,247620.0
96.1,4.0,49.2,,257723.0
122.1,6.0,3.4,,314816.0
112.8,5.0,,0.77,344086.0
45.0,3.0,99.0,,86182.0
35.6,1.0,,6.62,80042.0
69.6,,90.4,28.23,130220.0
43.1,2.0,64.7,18.23,70187.0
103.8,5.0,37.2,,315953.0
79.2,4.0,0.1,19.68,216122.0
48.7,2.0,40.9,,121417.0
71.0,3.0,25.3,,145406.0
77.2,3.0,52.2,9.09,197205.0
36.2,3.0,60.7,18.63,56077.0
101.6,4.0,,,243491.0
62.5,,27.3,8.67,162588.0
39.7,,96.8,10.15,67532.0
78.5,3.0,94.5,,154709.0
55.4,2.0,0.4,15.82,129478.0
85.9,3.0,67.7,1.44,239226.0
112.4,5.0,23.7,0.19,336166.0
31.7,1.0,5.3,0.87,104644.0
163.3,8.0,0.1,1.27,496278.0
51.7,2.0,0.1,27.56,95157.0
42.4,2.0,67.0,,109875.0
101.5,5.0,63.6,2.71,292430.0
71.6,4.0,89.5,4.52,206114.0
85.4,3.0,9.7,13.09,221487.0
50.7,2.0,90.2,,122884.0
