surface_m2,nb_pieces,age_annees,distance_centre_km,price
57.1,3.0,46.9,7.45,197942.0
90.1,4.0,86.3,3.41,278482.0
53.9,3.0,52.7,19.35,135130.0
64.7,3.0,79.1,,164698.0
73.1,,57.1,22.48,203339.0
189.2,9.0,,10.27,593637.0
42.4,1.0,67.8,3.11,132628.0
170.8,7.0,74.7,14.25,500537.0
56.7,3.0,27.9,0.12,224823.0
34.4,1.0,43.4,18.5,76095.0
56.8,2.0,68.0,,109246.0
67.0,3.0,96.6,17.34,200963.0
116.9,4.0,6.4,,413954.0
50.2,3.0,94.8,28.48,95887.0
70.6,3.0,5.8,,190817.0
95.6,6.0,24.4,28.28,293699.0
58.6,3.0,,4.39,197707.0
70.7,5.0,,29.93,174967.0
73.6,4.0,25.0,,265517.0
58.0,4.0,17.6,2.51,234509.0
200.7,10.0,54.7,27.67,4541256.0
60.7,3.0,26.5,23.58,153932.0
29.5,1.0,72.1,2.19,117608.0
77.1,3.0,,,219921.0
44.1,2.0,28.6,,78096.0
49.1,3.0,42.2,8.38,151727.0
54.8,2.0,11.8,13.71,176437.0
48.5,2.0,,25.98,114066.0
137.9,6.0,0.4,24.52,443389.0
48.8,2.0,93.8,,155530.0
114.9,6.0,99.3,,360159.0
99.5,4.0,25.5,28.58,285154.0
83.1,3.0,86.3,14.49,257649.0
41.1,1.0,30.9,11.73,114309.0
72.6,1.0,12.8,22.53,203737.0
35.9,1.0,45.8,10.45,122082.0
49.8,3.0,83.9,,128734.0
45.2,,73.4,,159837.0
94.8,5.0,16.4,26.7,273855.0
83.5,3.0,89.8,,240435.0
63.8,3.0,2.8,7.99,224372.0
36.6,1.0,17.6,0.69,150302.0
105.8,5.0,65.8,5.66,349357.0
77.4,4.0,52.7,11.18,236259.0
112.9,5.0,83.4,4.46,367730.0
159.3,7.0,96.4,9.55,488992.0
23.6,1.0,15.7,16.48,37458.0
68.3,3.0,73.1,,168221.0
48.5,1.0,76.0,,92865.0
53.6,3.0,45.1,16.32,169770.0
167.7,8.0,71.7,,511017.0
4.3,6.0,91.2,21.84,298559.0
76.9,3.0,,,258399.0
,,23.0,,280392.0
67.6,4.0,63.2,9.67,224117.0
87.1,4.0,26.7,3.62,321591.0
123.6,5.0,,5.76,386927.0
140.0,6.0,,6.54,481385.0
89.0,4.0,60.3,2.78,316345.0
130.8,6.0,57.0,6.76,423434.0
84.0,4.0,3.1,28.77,220705.0
76.7,4.0,,28.29,182003.0
37.4,2.0,47.8,,82702.0
54.1,3.0,9.8,24.0,135143.0
71.2,3.0,57.3,29.28,181752.0
87.1,4.0,76.2,,278918.0
39.8,2.0,99.1,16.3,78044.0
75.0,4.0,91.9,7.9,247833.0
77.6,4.0,,25.65,221498.0
100.4,5.0,,17.83,335421.0
89.8,5.0,22.0,,271351.0
58.4,3.0,11.1,22.06,176175.0
45.7,,,,159417.0
35.1,1.0,89.6,10.71,72815.0
21.1,1.0,,25.5,22881.0
71.6,3.0,91.0,26.68,172521.0
109.5,5.0,73.1,4.5,357282.0
,4.0,25.3,24.67,250315.0
172.0,7.0,,20.45,482895.0
70.5,,19.7,,211919.0
96.6,5.0,79.2,25.82,275357.0
33.6,2.0,98.3,22.86,39363.0
93.9,4.0,61.7,,291769.0
91.4,5.0,,8.03,320483.0
89.4,4.0,20.7,9.99,310225.0
44.0,2.0,61.5,,128501.0
65.7,3.0,7.2,25.84,202899.0
97.9,4.0,70.8,,248275.0
93.9,3.0,10.2,22.04,251469.0
37.5,,30.7,20.79,82853.0
51.2,,,6.83,140897.0
90.4,4.0,95.3,15.83,254925.0
57.9,,,16.95,145301.0
37.0,1.0,23.3,23.27,61137.0
107.0,5.0,19.4,27.96,316974.0
57.0,2.0,62.3,15.45,141492.0
53.6,3.0,25.0,27.16,116573.0
93.9,4.0,,0.6,322477.0
47.3,2.0,91.0,21.68,85449.0
76.2,4.0,53.0,3.22,253227.0
61.0,3.0,72.5,6.12,186659.0
83.1,3.0,93.6,,232061.0
116.9,4.0,31.2,,324695.0
38.9,1.0,,13.8,99390.0
35.1,1.0,,,92569.0
162.5,,62.2,11.2,519988.0
50.0,2.0,,25.75,126562.0
114.6,5.0,91.1,9.0,396307.0
32.2,3.0,6.2,,72114.0
,3.0,35.6,0.44,131552.0
76.3,5.0,,3.04,274401.0
74.0,3.0,47.3,,188839.0
147.4,7.0,5.1,,522272.0
99.9,5.0,82.9,12.98,290177.0
143.9,7.0,,22.08,439788.0
37.8,2.0,57.8,18.16,73971.0
74.5,4.0,94.2,5.0,248351.0
42.7,2.0,,13.98,125013.0
67.2,4.0,,25.34,212187.0
36.2,2.0,0.3,,96958.0
127.7,6.0,40.3,20.1,358272.0
87.0,3.0,60.8,13.58,262712.0
69.6,3.0,21.2,,233052.0
64.5,3.0,15.6,3.58,247704.0
96.3,4.0,99.6,,297759.0
70.7,3.0,72.3,12.86,208198.0
94.9,3.0,57.6,,273962.0
78.1,4.0,7.8,29.19,215844.0
71.4,4.0,14.3,23.5,201134.0
27.9,1.0,88.0,21.82,8000.0
34.7,2.0,99.6,,44593.0
41.6,1.0,99.8,2.83,106909.0
35.7,2.0,29.0,,111647.0
121.0,6.0,80.5,19.28,367206.0
103.4,5.0,72.2,15.91,299017.0
93.3,,84.1,17.42,253728.0
68.5,2.0,36.3,8.43,212538.0
64.2,3.0,,27.85,138380.0
66.0,3.0,45.7,21.02,196045.0
52.0,3.0,93.8,13.11,139311.0
83.9,4.0,,11.2,255668.0
40.9,1.0,31.9,22.07,92494.0
66.0,3.0,79.2,20.8,165824.0
36.8,2.0,90.3,,51302.0
60.9,3.0,73.5,27.25,155771.0
33.3,2.0,,21.9,37278.0
36.5,1.0,1.9,25.22,68066.0
68.6,3.0,,8.03,235274.0
76.3,4.0,79.0,,259600.0
77.9,3.0,,25.09,216566.0
34.0,2.0,78.6,11.11,96518.0
44.3,2.0,71.7,7.46,130300.0
50.5,1.0,41.8,0.01,176277.0
77.4,4.0,21.8,1.99,304644.0
101.6,,44.9,,298892.0
50.1,2.0,41.7,5.06,181177.0
45.4,3.0,48.1,10.21,133953.0
115.7,5.0,68.6,0.41,390813.0
78.3,,22.1,15.66,239050.0
86.7,3.0,19.1,25.15,237439.0
68.6,3.0,54.4,13.55,215621.0
60.9,2.0,84.2,10.35,172532.0
59.8,3.0,7.9,,219585.0
71.7,3.0,,28.95,177669.0
,1.0,81.0,28.25,149630.0
117.8,5.0,85.2,6.73,366762.0
110.8,4.0,65.4,11.59,332205.0
295.3,12.0,,,821103.0
42.1,2.0,47.5,28.17,81346.0
50.7,4.0,31.3,13.19,176726.0
52.8,1.0,,25.49,106616.0
70.5,4.0,61.5,7.85,250796.0
74.3,,,16.82,233767.0
26.9,2.0,,12.13,70856.0
64.1,4.0,6.8,17.9,202053.0
41.2,2.0,87.5,,150896.0
55.4,2.0,8.0,8.99,191584.0
80.9,3.0,,27.24,216234.0
82.6,4.0,82.1,1.41,273996.0
,,33.2,,228991.0
109.7,4.0,88.1,29.82,273521.0
52.7,2.0,80.1,29.73,92685.0
168.1,8.0,43.5,9.86,543786.0
97.5,4.0,81.7,28.77,230992.0
74.1,4.0,67.8,19.41,217733.0
92.8,6.0,,21.16,307879.0
61.4,2.0,3.1,2.54,236950.0
78.5,5.0,39.1,,262167.0
61.1,3.0,,,206172.0
85.0,4.0,64.4,,207338.0
115.9,5.0,87.6,22.69,332210.0
62.1,3.0,11.5,,226651.0
51.9,2.0,11.9,22.35,145938.0
68.0,4.0,13.7,19.21,220209.0
53.2,2.0,73.4,28.32,106225.0
68.3,3.0,81.4,,181069.0
64.1,3.0,,,168084.0
72.7,3.0,88.7,22.1,182635.0
129.5,6.0,11.7,24.57,379892.0
71.7,4.0,15.8,13.41,225414.0
68.4,3.0,28.2,24.55,187405.0
66.9,3.0,66.1,3.09,226953.0
38.9,1.0,93.3,23.33,64280.0
37.3,2.0,46.0,14.55,113558.0
82.4,,23.9,12.81,274945.0
106.7,5.0,89.6,,293437.0
44.3,2.0,,23.12,146278.0
92.8,4.0,7.1,,281701.0
56.4,2.0,50.9,24.17,132090.0
44.1,1.0,77.0,,117042.0
75.3,4.0,6.8,9.07,261363.0
80.7,4.0,,,275879.0
91.1,4.0,30.5,11.3,286451.0
108.4,4.0,7.6,,318175.0
57.5,4.0,,,161113.0
111.0,5.0,95.7,21.68,313460.0
82.3,5.0,66.8,,265381.0
63.2,3.0,22.8,28.45,155452.0
57.6,2.0,,25.91,130911.0
38.0,1.0,56.4,0.48,147763.0
40.1,,91.9,15.56,120746.0
91.6,4.0,76.5,29.4,225110.0
88.1,4.0,5.7,26.06,252435.0
108.1,5.0,8.5,24.14,336715.0
70.3,2.0,90.1,23.64,164958.0
34.6,1.0,66.9,17.66,53336.0
97.8,5.0,21.2,4.96,349395.0
72.6,3.0,21.4,23.34,199416.0
95.1,2.0,,6.67,298713.0
50.2,3.0,,19.74,116037.0
47.6,3.0,98.2,14.46,130364.0
60.8,3.0,63.5,21.71,147587.0
73.8,3.0,64.8,7.3,247446.0
51.1,2.0,47.7,,105250.0
127.9,6.0,60.5,14.15,399864.0
29.2,2.0,90.0,26.76,22309.0
107.1,5.0,79.9,11.74,337743.0
184.4,8.0,28.0,25.4,521119.0
51.3,3.0,75.7,10.21,162604.0
36.5,2.0,99.9,,111268.0
34.4,,,11.5,80350.0
35.0,2.0,75.8,21.92,74253.0
72.1,3.0,42.0,17.35,197877.0
98.8,5.0,15.2,10.33,330585.0
102.6,4.0,,,288808.0
147.0,6.0,75.3,,449521.0
66.9,3.0,19.9,4.32,234652.0
55.6,2.0,65.3,28.49,108820.0
51.1,3.0,,4.1,192162.0
99.5,4.0,94.3,3.79,321803.0
62.6,,82.9,9.39,193806.0
103.5,4.0,,,368374.0
50.1,3.0,48.6,,145194.0
82.6,3.0,85.2,29.83,199450.0
107.2,6.0,,24.9,320483.0
74.7,3.0,89.2,6.07,236058.0
37.4,2.0,,15.67,62636.0
62.9,3.0,81.2,1.7,196755.0
91.5,4.0,,23.61,226589.0
73.1,3.0,,5.2,253744.0
82.9,4.0,,11.76,259952.0
77.2,3.0,52.0,,187143.0
101.1,4.0,43.3,14.32,310722.0
76.2,2.0,40.6,11.11,243894.0
57.8,2.0,19.1,23.5,149029.0
86.2,5.0,31.3,29.27,224525.0
29.8,1.0,5.4,20.46,57193.0
44.3,2.0,86.3,,103974.0
222.0,10.0,,8.07,677011.0
49.2,2.0,33.8,,128805.0
72.4,3.0,14.8,19.16,216725.0
74.9,4.0,,,204796.0
100.4,5.0,73.0,,342678.0
119.2,5.0,1.8,23.11,346258.0
61.1,3.0,,28.11,144583.0
45.0,4.0,54.9,23.14,75633.0
80.5,4.0,73.6,27.06,209033.0
140.2,7.0,69.2,,427551.0
62.0,3.0,63.5,23.01,151050.0
97.1,4.0,1.5,15.56,319412.0
142.0,7.0,30.1,,473234.0
25.0,1.0,,12.53,67564.0
48.7,1.0,70.4,3.33,180148.0
82.7,4.0,58.3,4.01,275272.0
78.3,3.0,9.8,7.38,274813.0
70.8,4.0,54.1,,209677.0
67.6,3.0,0.8,,271089.0
32.3,,24.8,6.7,104701.0
61.4,3.0,64.6,21.75,168797.0
58.2,2.0,94.9,,119533.0
64.5,4.0,88.7,5.73,205810.0
73.9,4.0,,5.51,261496.0
82.2,3.0,78.8,1.16,279775.0
57.9,2.0,,22.95,134561.0
284.0,12.0,62.0,,789812.0
97.5,6.0,98.5,,331057.0
104.3,4.0,95.6,,277054.0
29.0,1.0,,,11272.0
196.9,,54.2,7.47,611971.0
29.9,2.0,90.4,0.9,97117.0
7.7,11.0,,,659514.0
141.1,6.0,63.2,0.41,488341.0
140.9,7.0,54.2,25.31,405987.0
94.7,5.0,30.8,,320635.0
91.7,4.0,,2.45,334766.0
47.1,4.0,,12.67,155603.0
76.1,3.0,68.4,,221610.0
40.6,2.0,39.0,29.58,78819.0
93.1,,68.8,,226353.0
43.2,2.0,52.0,29.14,68649.0
66.4,4.0,70.8,,193051.0
94.5,4.0,80.2,17.23,261094.0
45.1,3.0,86.9,18.04,107665.0
54.6,2.0,,12.52,182169.0
122.3,5.0,18.6,29.56,343985.0
172.8,8.0,43.6,18.43,496977.0
55.5,3.0,27.0,,161210.0
161.3,7.0,34.4,7.98,515522.0
51.5,2.0,40.3,19.62,143969.0
255.5,12.0,17.8,,751894.0
30.9,1.0,9.9,0.48,124193.0
74.2,4.0,,11.95,227901.0
70.4,2.0,,6.61,195144.0
41.5,1.0,,14.56,116198.0
67.8,3.0,78.0,9.52,216451.0
60.5,2.0,35.2,23.98,149553.0
109.4,5.0,81.3,,298433.0
35.0,2.0,17.9,22.88,83968.0
88.1,4.0,97.9,16.48,249214.0
144.5,8.0,,8.02,460256.0
98.0,4.0,8.8,10.51,343186.0
43.4,3.0,,17.74,119542.0
,3.0,22.4,,120239.0
39.7,2.0,73.2,0.73,121739.0
72.8,4.0,80.0,17.83,219649.0
72.8,3.0,63.7,27.49,187923.0
105.8,5.0,59.2,14.26,328178.0
108.4,5.0,18.1,18.74,342947.0
91.8,4.0,67.2,16.01,271932.0
99.0,5.0,81.2,11.89,313834.0
96.5,5.0,93.8,6.28,300378.0
85.0,3.0,57.5,0.88,272583.0
58.5,2.0,1.2,5.51,230788.0
63.8,3.0,94.9,3.33,193298.0
93.1,4.0,96.8,13.62,263253.0
208.9,9.0,,3.85,631346.0
68.0,4.0,16.8,1.17,261025.0
74.2,4.0,,5.73,247678.0
87.2,4.0,45.9,3.27,282471.0
34.6,2.0,64.5,13.84,76742.0
104.8,5.0,46.8,25.83,284531.0
64.0,2.0,,6.65,201796.0
75.9,4.0,98.9,21.75,208439.0
100.9,4.0,72.3,,291916.0
67.6,3.0,,3.87,245874.0
58.9,4.0,,1.82,222497.0
63.1,2.0,18.4,,195650.0
91.3,4.0,14.5,3.91,317604.0
126.6,5.0,23.5,,417143.0
67.2,3.0,67.9,,179243.0
64.7,2.0,81.9,,139591.0
80.2,3.0,85.0,3.4,237098.0
123.7,6.0,,4.2,413432.0
46.0,1.0,52.8,0.51,153792.0
69.4,3.0,87.4,,193854.0
115.7,5.0,84.7,28.89,319346.0
32.6,1.0,21.5,23.35,66428.0
49.0,2.0,44.2,1.71,188669.0
59.6,2.0,46.1,2.92,204605.0
35.3,3.0,6.8,,148883.0
94.9,5.0,31.1,17.46,299445.0
58.4,3.0,61.3,12.97,197563.0
52.0,2.0,13.9,,156500.0
84.6,4.0,,2.42,319081.0
102.9,,,,310981.0
28.3,1.0,0.4,0.36,126269.0
97.8,5.0,,17.98,305162.0
125.8,5.0,45.6,11.22,414919.0
67.2,2.0,37.4,6.12,221795.0
48.8,2.0,66.8,20.22,94026.0
166.7,8.0,,25.37,491782.0
60.2,3.0,24.8,,226759.0
71.0,3.0,64.0,14.86,212155.0
47.0,2.0,21.4,17.68,137615.0
93.0,4.0,86.8,21.99,250068.0
50.5,2.0,,,109237.0
91.8,4.0,50.2,,267209.0
85.4,4.0,94.5,0.92,282275.0
97.8,5.0,95.0,6.9,316636.0
66.9,3.0,27.1,21.43,192769.0
126.8,,11.0,12.63,421031.0
87.7,4.0,82.9,25.13,219274.0
108.3,7.0,59.8,24.51,344496.0
111.5,5.0,,14.07,351958.0
65.2,3.0,78.6,24.55,122556.0
50.2,3.0,,,130194.0
82.6,4.0,19.1,23.77,233362.0
85.3,4.0,13.8,,250855.0
148.0,7.0,24.0,13.66,484693.0
83.2,3.0,86.8,8.89,263017.0
82.4,4.0,92.2,3.24,272448.0
56.1,3.0,12.6,18.5,151796.0
81.6,4.0,88.1,,235040.0
55.8,3.0,37.3,23.86,143432.0
86.2,4.0,78.8,7.86,302698.0
55.2,3.0,42.9,24.02,131545.0
71.1,3.0,19.3,,189548.0
35.7,,,15.7,64476.0
96.7,5.0,67.1,13.8,281707.0
95.1,5.0,83.3,24.24,272714.0
82.6,4.0,21.6,11.3,245751.0
76.6,3.0,12.5,8.75,273539.0
28.2,1.0,0.5,22.15,52684.0
101.3,5.0,,22.56,271760.0
43.3,3.0,23.9,29.8,101782.0
64.8,2.0,3.7,14.26,205490.0
96.9,4.0,25.4,2.76,334026.0
87.9,3.0,82.8,18.21,262821.0
92.7,4.0,43.5,12.91,315629.0
34.4,1.0,84.3,26.65,56226.0
46.4,2.0,10.9,7.89,163145.0
89.6,4.0,59.1,2.67,313008.0
47.5,2.0,63.3,9.03,153583.0
,5.0,34.3,22.54,315334.0
82.5,3.0,65.7,24.66,201828.0
57.6,2.0,84.8,,191005.0
82.0,3.0,16.3,12.96,258513.0
101.8,4.0,8.4,0.84,370935.0
69.1,2.0,80.5,11.35,214936.0
70.2,3.0,9.9,29.33,203438.0
48.6,3.0,19.3,8.68,153695.0
67.2,2.0,85.3,,146490.0
88.9,,21.6,29.93,261812.0
33.3,2.0,73.8,1.76,116037.0
99.8,5.0,20.0,,346452.0
188.3,9.0,75.6,,521645.0
54.9,2.0,,27.67,104064.0
44.3,1.0,75.3,11.08,116932.0
98.5,4.0,33.6,,313217.0
60.8,2.0,,24.17,131662.0
58.9,2.0,9.2,,161245.0
56.8,2.0,90.8,8.1,159080.0
21.5,1.0,,17.81,21160.0
71.8,3.0,1.1,0.46,263450.0
129.7,6.0,32.2,21.99,390216.0
107.6,,20.7,26.17,313409.0
48.4,2.0,67.1,,153886.0
145.8,7.0,70.6,20.0,436695.0
109.8,5.0,6.0,,357457.0
68.1,3.0,39.7,23.47,177393.0
73.5,3.0,,0.98,234116.0
164.0,8.0,,,542924.0
90.4,4.0,87.8,,326145.0
53.8,3.0,52.3,22.22,150443.0
58.0,4.0,57.5,,189440.0
73.5,4.0,13.2,19.05,236431.0
31.5,,49.3,24.32,65111.0
,5.0,93.2,29.41,252954.0
93.6,4.0,18.9,5.5,329150.0
66.2,3.0,26.9,,192700.0
57.1,2.0,,,221667.0
46.6,2.0,77.6,,155560.0
64.7,2.0,27.6,4.65,241314.0
29.4,2.0,90.8,23.64,8000.0
68.5,4.0,75.0,12.19,204969.0
57.7,,95.1,,215576.0
103.7,,65.0,28.8,254103.0
,,42.0,10.49,73494.0
60.0,1.0,3.7,,179884.0
52.9,2.0,52.5,7.32,190449.0
38.5,2.0,89.2,14.41,96788.0
69.1,3.0,5.1,,236983.0
61.6,2.0,76.8,11.32,165635.0
62.0,3.0,58.8,0.62,229659.0
50.9,3.0,69.0,13.5,143311.0
49.5,2.0,,29.6,80476.0
63.8,3.0,84.9,,195613.0
118.3,6.0,72.7,,331117.0
39.3,3.0,,,86147.0
52.6,,73.7,15.81,145136.0
85.0,3.0,4.4,22.36,258510.0
67.7,2.0,,8.54,222078.0
37.6,1.0,,5.77,144745.0
70.2,3.0,60.1,,272272.0
62.3,4.0,14.3,,244465.0
76.2,4.0,6.7,9.63,265019.0
71.7,3.0,33.0,16.1,222500.0
84.2,3.0,34.8,6.89,288117.0
118.7,6.0,,23.98,336437.0
41.0,1.0,4.9,14.16,118403.0
107.9,4.0,82.5,,313441.0
137.1,6.0,85.0,2.72,462024.0
51.7,,86.4,11.78,118846.0
62.4,2.0,96.7,0.52,170492.0
137.0,7.0,9.9,15.64,441598.0
53.5,2.0,26.7,25.97,151498.0
177.9,8.0,26.8,6.73,595882.0
71.0,2.0,90.7,20.28,161265.0
64.2,3.0,73.4,15.79,180382.0
32.9,1.0,15.8,16.16,85052.0
70.0,3.0,74.7,2.98,224013.0
163.9,8.0,85.4,10.9,505759.0
78.1,4.0,5.7,24.49,224437.0
110.1,5.0,69.8,28.25,270204.0
103.4,6.0,59.8,,318051.0
49.7,2.0,45.0,8.48,161487.0
58.1,2.0,12.8,23.49,170246.0
123.5,,90.7,23.91,339306.0
47.2,2.0,95.0,5.57,143956.0
97.0,4.0,12.8,7.73,340289.0
81.7,4.0,24.4,4.75,298757.0
104.1,,1.7,8.47,353426.0
44.8,2.0,81.8,1.4,149524.0
154.2,7.0,76.8,12.49,491466.0
74.6,3.0,87.2,,233746.0
57.7,3.0,98.0,21.39,138013.0
59.7,2.0,61.0,16.71,181149.0
42.1,,64.3,,90947.0
43.1,2.0,31.8,25.18,71407.0
68.5,3.0,20.5,12.83,217180.0
45.1,2.0,40.8,26.22,115998.0
67.8,4.0,71.2,,212072.0
71.9,3.0,58.3,4.82,241547.0
66.7,4.0,59.0,27.29,194465.0
55.6,3.0,74.4,,178062.0
62.5,4.0,,,165389.0
105.2,5.0,90.9,17.08,297587.0
71.4,3.0,89.2,15.01,201691.0
119.7,5.0,11.4,11.77,402032.0
88.3,3.0,65.9,,262986.0
57.1,3.0,51.0,4.85,175967.0
82.7,5.0,36.2,0.21,306284.0
128.3,5.0,64.7,28.22,345486.0
96.2,4.0,20.0,23.48,256177.0
67.1,3.0,33.1,9.51,229707.0
55.9,3.0,2.0,14.92,153077.0
29.1,3.0,62.6,26.42,16376.0
171.2,7.0,22.4,23.36,525415.0
43.7,1.0,23.4,27.93,82376.0
55.5,2.0,,24.96,143255.0
62.0,3.0,4.0,1.79,247093.0
130.9,6.0,64.2,8.0,405737.0
44.5,2.0,81.3,29.96,50375.0
93.7,3.0,39.7,,326512.0
66.2,3.0,86.9,,221484.0
40.4,3.0,27.3,,103876.0
106.1,4.0,6.6,12.42,366324.0
46.9,2.0,,1.02,145978.0
56.4,2.0,24.9,29.17,135140.0
56.6,4.0,67.5,19.17,156599.0
98.4,4.0,98.0,25.11,246267.0
59.7,2.0,67.1,0.33,185522.0
32.5,2.0,,15.6,83884.0
175.8,9.0,86.8,18.45,506835.0
71.4,2.0,60.6,17.33,190433.0
112.1,5.0,87.7,23.38,314346.0
101.7,5.0,42.6,17.41,311086.0
83.1,3.0,51.1,19.02,223080.0
91.0,,47.7,16.23,282019.0
148.3,6.0,21.2,14.25,454055.0
115.3,6.0,29.4,16.54,368252.0
90.5,,75.2,18.73,271070.0
29.5,1.0,89.8,,8000.0
151.0,7.0,27.7,,486908.0
98.8,,,1.21,344370.0
38.0,2.0,18.2,,63607.0
48.3,2.0,79.1,,131933.0
47.6,2.0,43.3,29.31,86808.0
119.7,6.0,54.7,26.52,341983.0
,11.0,93.2,17.71,641526.0
50.1,2.0,63.8,22.46,111736.0
43.4,,,10.16,139456.0
49.2,3.0,,3.47,157527.0
63.3,3.0,27.1,0.39,260542.0
75.7,4.0,16.5,5.22,278298.0
96.7,4.0,48.0,6.76,299536.0
117.3,5.0,59.6,,349942.0
71.1,2.0,73.8,28.68,168056.0
58.3,3.0,93.7,24.95,146126.0
32.2,2.0,47.3,25.68,44156.0
34.1,1.0,56.4,12.79,76278.0
125.0,6.0,86.2,8.45,390980.0
26.0,,9.0,25.05,34234.0
58.3,3.0,,19.39,189797.0
131.8,7.0,50.0,13.79,398177.0
77.8,4.0,60.5,29.47,190605.0
189.2,8.0,73.5,2.45,604800.0
50.7,,22.7,20.68,121528.0
80.7,3.0,25.9,16.17,247846.0
50.7,3.0,3.6,17.59,143221.0
127.1,6.0,46.3,,414049.0
219.7,11.0,48.9,2.85,682021.0
46.5,2.0,33.0,6.68,160532.0
54.7,4.0,82.4,21.63,151071.0
92.9,5.0,79.0,29.79,252859.0
47.4,2.0,51.7,20.12,104454.0
49.6,3.0,88.7,19.93,110439.0
136.2,5.0,,1.66,450204.0
103.2,4.0,8.4,5.99,366034.0
152.8,7.0,76.3,20.47,457513.0
,3.0,85.7,5.3,193661.0
76.4,4.0,0.2,20.45,229033.0
63.6,3.0,42.5,24.96,172010.0
96.4,,24.3,15.57,315783.0
73.7,4.0,87.5,,244921.0
54.9,3.0,83.6,29.06,97106.0
114.3,6.0,18.2,27.91,336691.0
,4.0,8.6,,349180.0
106.3,5.0,50.7,0.65,373449.0
61.8,3.0,75.0,25.17,145667.0
94.1,,84.3,3.22,317779.0
32.9,2.0,92.3,4.52,88288.0
59.9,2.0,89.8,,123208.0
71.4,5.0,74.2,2.19,243617.0
57.9,2.0,89.4,3.69,182433.0
110.2,5.0,54.1,,337124.0
55.8,3.0,76.6,29.44,113679.0
79.4,4.0,77.1,16.87,222500.0
76.8,4.0,11.3,16.2,259109.0
68.5,4.0,76.2,15.44,215040.0
25.8,1.0,14.8,29.3,11945.0
53.6,2.0,93.4,14.88,131968.0
86.5,4.0,9.2,26.39,257967.0
119.9,6.0,,29.23,309918.0
39.5,3.0,84.8,,124437.0
63.0,3.0,88.7,2.73,197575.0
164.0,8.0,95.2,,553610.0
40.6,2.0,4.4,24.98,85286.0
43.1,2.0,36.4,26.21,96566.0
168.7,7.0,,5.77,545034.0
69.6,3.0,57.9,29.0,148619.0
61.5,3.0,41.3,21.21,165019.0
114.0,,23.2,13.33,355590.0
84.8,3.0,,18.41,256437.0
55.4,3.0,86.0,29.52,97047.0
118.9,,7.0,14.73,370738.0
108.5,4.0,83.4,21.15,300975.0
94.4,5.0,,20.14,247068.0
96.2,,40.5,20.06,270165.0
28.8,2.0,45.2,20.43,31150.0
44.1,2.0,18.6,6.98,144536.0
105.5,5.0,17.4,,315279.0
39.9,2.0,76.2,13.11,107867.0
95.1,5.0,1.0,,308519.0
47.7,3.0,47.0,17.94,113566.0
64.7,3.0,70.6,,156249.0
41.0,3.0,27.1,8.94,144252.0
43.2,,35.3,28.28,93318.0
240.6,11.0,6.8,1.17,762105.0
57.9,,7.7,15.46,184540.0
63.5,3.0,54.1,,221500.0
71.5,3.0,17.3,26.33,176479.0
157.2,8.0,,0.98,526094.0
66.9,4.0,,7.04,240985.0
101.9,5.0,1.0,26.03,294522.0
107.7,5.0,21.2,24.64,304665.0
55.9,3.0,83.6,4.24,180850.0
,7.0,,14.53,423139.0
44.8,1.0,39.8,10.65,130371.0
102.9,5.0,92.3,8.58,311872.0
49.0,3.0,71.8,1.66,162565.0
61.3,3.0,,2.63,228227.0
117.5,5.0,60.4,23.12,346824.0
77.1,3.0,90.7,8.55,205704.0
77.5,5.0,47.5,4.27,263682.0
57.3,3.0,98.9,16.94,131836.0
148.8,7.0,46.1,9.57,470364.0
4.2,2.0,58.7,,142543.0
59.4,3.0,3.3,12.56,200085.0
59.3,4.0,18.0,,206275.0
80.3,,,7.46,254729.0
63.9,3.0,19.3,10.44,216746.0
43.4,,81.3,28.3,64361.0
,6.0,45.7,24.01,366136.0
75.1,3.0,11.1,,245869.0
90.2,3.0,15.3,1.36,335595.0
39.6,,87.4,28.43,47920.0
83.1,4.0,84.1,23.93,209967.0
114.8,5.0,5.8,17.93,365294.0
61.0,2.0,,,172977.0
26.4,2.0,62.3,21.14,54674.0
127.9,6.0,21.8,,418764.0
55.9,2.0,58.3,,142996.0
85.0,3.0,,29.07,205147.0
71.2,4.0,25.8,,267796.0
90.8,4.0,30.9,3.37,341361.0
69.5,2.0,87.2,14.7,178967.0
62.6,3.0,84.2,11.6,164450.0
98.9,5.0,,1.54,340202.0
63.2,3.0,36.3,11.04,219089.0
105.9,5.0,33.8,10.11,344009.0
77.2,4.0,2.2,12.23,270121.0
67.3,3.0,70.8,24.14,162810.0
96.8,4.0,58.5,,308341.0
34.9,3.0,46.0,,88696.0
60.8,2.0,44.3,,150837.0
75.7,4.0,21.7,,237167.0
50.5,1.0,48.8,,123596.0
152.5,6.0,76.4,7.38,472042.0
54.9,2.0,35.2,22.53,141287.0
32.4,2.0,,11.52,83845.0
61.8,3.0,20.1,6.35,215919.0
53.1,4.0,77.6,,177153.0
155.9,7.0,9.2,6.03,509803.0
116.3,5.0,68.5,11.39,381827.0
62.1,4.0,69.7,2.23,197623.0
94.8,,61.2,,310370.0
,2.0,69.6,16.98,156735.0
45.2,2.0,76.3,5.73,131918.0
,5.0,61.1,7.93,398483.0
40.5,1.0,91.0,7.46,105189.0
127.3,6.0,95.4,,354669.0
176.7,8.0,17.8,7.75,579837.0
77.9,4.0,76.9,25.86,182886.0
35.5,2.0,69.9,,92095.0
